time;TSrock;TSrasp;offset;device
340090346084;119578203301947;104926854954416;-14651348347531;192.168.1.159
341090608641;119579203564504;104927855213415;-14651348351089;192.168.1.159
342090864782;119580203820645;104928855487774;-14651348332871;192.168.1.159
343091133464;119581204089327;104929855761627;-14651348327700;192.168.1.159
344091398938;119582204354801;104930856031693;-14651348323108;192.168.1.159
345091668496;119583204624359;104931856299123;-14651348325236;192.168.1.159
346091934553;119584204890416;104932856570508;-14651348319908;192.168.1.159
347092209361;119585205165224;104933856852496;-14651348312728;192.168.1.159
348092455877;119586205411740;104934857104366;-14651348307374;192.168.1.159
349092701518;119587205657381;104935857355468;-14651348301913;192.168.1.159
350092946867;119588205902730;104936857603120;-14651348299610;192.168.1.159
351093186966;119589206142829;104937857852427;-14651348290402;192.168.1.159
352093432607;119590206388470;104938858106522;-14651348281948;192.168.1.159
353093689914;119591206645777;104939858376295;-14651348269482;192.168.1.159
354093951013;119592206906876;104940858634448;-14651348272428;192.168.1.159
355094205404;119593207161267;104941858905667;-14651348255600;192.168.1.159
356094466504;119594207422367;104942859162917;-14651348259450;192.168.1.159
357094721186;119595207677049;104943859433715;-14651348243334;192.168.1.159
358094996577;119596207952440;104944859704060;-14651348248380;192.168.1.159
359095251551;119597208207414;104945859975990;-14651348231424;192.168.1.159
360095518775;119598208474638;104946860254488;-14651348220150;192.168.1.159
361095783083;119599208738946;104947860508275;-14651348230671;192.168.1.159
362096045348;119600209001211;104948860785087;-14651348216124;192.168.1.159
363096305572;119601209261435;104949861039782;-14651348221653;192.168.1.159
364096566963;119602209522826;104950861321952;-14651348200874;192.168.1.159
365096831854;119603209787717;104951861581724;-14651348205993;192.168.1.159
366097087411;119604210043274;104952861839527;-14651348203747;192.168.1.159
367097336553;119605210292416;104953862110116;-14651348182300;192.168.1.159
368097599402;119606210555265;104954862366660;-14651348188605;192.168.1.159
369097853501;119607210809364;104955862627142;-14651348182222;192.168.1.159
370098109350;119608211065213;104956862889246;-14651348175967;192.168.1.159
371098366658;119609211322521;104957863154343;-14651348168178;192.168.1.159
372098630673;119610211586536;104958863422450;-14651348164086;192.168.1.159
373098886231;119611211842094;104959863684660;-14651348157434;192.168.1.159
374099141788;119612212097651;104960863955660;-14651348141991;192.168.1.159
375099400845;119613212356708;104961864209228;-14651348147480;192.168.1.159
