time;TSrock;TSrasp;offset;device
392132320121;119630248877182;105010300364835;-14619948512347;192.168.1.154
393132650928;119631249207989;105011300696766;-14619948511223;192.168.1.154
394132982027;119632249539088;105012301027421;-14619948511667;192.168.1.154
395133312543;119633249869604;105013301359391;-14619948510213;192.168.1.154
396133642767;119634250199828;105014301691100;-14619948508728;192.168.1.154
397133973574;119635250530635;105015302020533;-14619948510102;192.168.1.154
398134303798;119636250860859;105016302348501;-14619948512358;192.168.1.154
399134639272;119637251196333;105017302695766;-14619948500567;192.168.1.154
400134987871;119638251544932;105018303038864;-14619948506068;192.168.1.154
401135323345;119639251880406;105019303372815;-14619948507591;192.168.1.154
402135661152;119640252218213;105020303710876;-14619948507337;192.168.1.154
403135993418;119641252550479;105021304044326;-14619948506153;192.168.1.154
404136328308;119642252885369;105022304385294;-14619948500075;192.168.1.154
405136671074;119643253228135;105023304722986;-14619948505149;192.168.1.154
406136999840;119644253556901;105024305048288;-14619948508613;192.168.1.154
407137324230;119645253881291;105025305382164;-14619948499127;192.168.1.154
408137666121;119646254223182;105026305730614;-14619948492568;192.168.1.154
409138008011;119647254565072;105027306063157;-14619948501915;192.168.1.154
410138340277;119648254897338;105028306393199;-14619948504139;192.168.1.154
411138666709;119649255223770;105029306722445;-14619948501325;192.168.1.154
412138996933;119650255553994;105030307049210;-14619948504784;192.168.1.154
413139323657;119651255880718;105031307378680;-14619948502038;192.168.1.154
414139655048;119652256212109;105032307711407;-14619948500702;192.168.1.154
415139983522;119653256540583;105033308039709;-14619948500874;192.168.1.154
416140311121;119654256868182;105034308374010;-14619948494172;192.168.1.154
417140650095;119655257207156;105035308710960;-14619948496196;192.168.1.154
418140988777;119656257545838;105036309058206;-14619948487632;192.168.1.154
419141338834;119657257895895;105037309399508;-14619948496387;192.168.1.154
420141671683;119658258228744;105038309731439;-14619948497305;192.168.1.154
421142004532;119659258561593;105039310063685;-14619948497908;192.168.1.154
422142333006;119660258890067;105040310398339;-14619948491728;192.168.1.154
423142669064;119661259226125;105041310731492;-14619948494633;192.168.1.154
424143000746;119662259557807;105042311062312;-14619948495495;192.168.1.154
425143331553;119663259888614;105043311390965;-14619948497649;192.168.1.154
426143676360;119664260233421;105044311740321;-14619948493100;192.168.1.154
427144007459;119665260564520;105045312070345;-14619948494175;192.168.1.154
428144336808;119666260893869;105046312402128;-14619948491741;192.168.1.154
429144667615;119667261224676;105047312732467;-14619948492209;192.168.1.154
430144997548;119668261554609;105048313061342;-14619948493267;192.168.1.154
431145326605;119669261883666;105049313390440;-14619948493226;192.168.1.154
432145653913;119670262210974;105050313716297;-14619948494677;192.168.1.154
433145979470;119671262536531;105051314043840;-14619948492691;192.168.1.154
434146307652;119672262864713;105052314370123;-14619948494590;192.168.1.154
