time;TSrock;TSrasp;offset;device
423135205520;23666074504592;23667055704117;981199525;192.168.1.154
424135526085;23667074825157;23668056023348;981198191;192.168.1.154
425135837317;23668075136389;23669056341337;981204948;192.168.1.154
426136141548;23669075440620;23670056661716;981221096;192.168.1.154
427136465905;23670075764977;23671056981834;981216857;192.168.1.154
428136768970;23671076068042;23672057289506;981221464;192.168.1.154
429137087784;23672076386856;23673057613215;981226359;192.168.1.154
430137504599;23673076803671;23674058034644;981230973;192.168.1.154
431137829830;23674077128902;23675058364537;981235635;192.168.1.154
432138134936;23675077434008;23676058673612;981239604;192.168.1.154
433138448793;23676077747865;23677059002725;981254860;192.168.1.154
434138789483;23677078088555;23678059340447;981251892;192.168.1.154
435139098089;23678078397161;23679059651316;981254155;192.168.1.154
436139422446;23679078721518;23680059980205;981258687;192.168.1.154
437139728136;23680079027208;23681060297165;981269957;192.168.1.154
438140046951;23681079346023;23682060618884;981272861;192.168.1.154
439140359640;23682079658712;23683060932176;981273464;192.168.1.154
440140680497;23683079979569;23684061271633;981292064;192.168.1.154
441141004562;23684080303634;23685061585813;981282179;192.168.1.154
442141312876;23685080611948;23686061899177;981287229;192.168.1.154
443141632858;23686080931930;23687062222132;981290202;192.168.1.154
444141954881;23687081253953;23688062547864;981293911;192.168.1.154
445142260279;23688081559351;23689062863299;981303948;192.168.1.154
446142573844;23689081872916;23690063175123;981302207;192.168.1.154
447142876326;23690082175398;23691063481018;981305620;192.168.1.154
448143196599;23691082495671;23692063807599;981311928;192.168.1.154
449143498497;23692082797569;23693064116883;981319314;192.168.1.154
450143807687;23693083106759;23694064426405;981319646;192.168.1.154
451144116877;23694083415949;23695064739132;981323183;192.168.1.154
452144417025;23695083716097;23696065057765;981341668;192.168.1.154
453144729423;23696084028495;23697065365083;981336588;192.168.1.154
454145037738;23697084336810;23698065677806;981340996;192.168.1.154
455145344886;23698084643958;23699065995399;981351441;192.168.1.154
456145672742;23699084971814;23700066322453;981350639;192.168.1.154
457145993307;23700085292379;23701066649435;981357056;192.168.1.154
458146311247;23701085610319;23702066974340;981364021;192.168.1.154
459146640562;23702085939634;23703067305689;981366055;192.168.1.154
460146956168;23703086255240;23704067632925;981377685;192.168.1.154
461147299191;23704086598263;23705067972385;981374122;192.168.1.154
462147615381;23705086914453;23706068296138;981381685;192.168.1.154
463147938863;23706087237935;23707068620354;981382419;192.168.1.154
464148251844;23707087550916;23708068940236;981389320;192.168.1.154
465148575034;23708087874106;23709069266691;981392585;192.168.1.154
466148911640;23709088210712;23710069609404;981398692;192.168.1.154
467149234247;23710088533319;23711069936172;981402853;192.168.1.154
468149551312;23711088850384;23712070251254;981400870;192.168.1.154
469149857876;23712089156948;23713070568465;981411517;192.168.1.154
470150169108;23713089468180;23714070882452;981414272;192.168.1.154
471150489673;23714089788745;23715071221291;981432546;192.168.1.154
472150817238;23715090116310;23716071538999;981422689;192.168.1.154
473151123803;23716090422875;23717071847837;981424962;192.168.1.154
474151431825;23717090730897;23718072162229;981431332;192.168.1.154
475151738099;23718091037171;23719072478083;981440912;192.168.1.154
