,Sum,Mean,Median,Mode,Std,IQR,Kurtosis,Skew,Max,Min,Device
2738,250094,4168.233333333334,3928.0,-36554,9379.146349733408,2977.25,23.24000404336531,1.8145475762373136,57496,-36554,Disp. 3
2739,242066,4034.4333333333334,3928.0,-36554,9456.476439800248,3024.25,22.513115384126408,1.7969620310149015,57496,-36554,Disp. 3
2740,243117,4051.95,3928.0,-36554,9457.599663986484,3043.75,22.48670636184179,1.7906038197002616,57496,-36554,Disp. 3
2741,234587,3909.7833333333333,3856.0,-36554,9477.67843112359,3095.75,22.38775645115364,1.8215953690922164,57496,-36554,Disp. 3
2742,235898,3931.633333333333,3856.0,-36554,9481.26668031634,3180.5,22.331241519064566,1.8125798192236087,57496,-36554,Disp. 3
2743,236463,3941.05,3856.0,-36554,9479.834523380561,3180.5,22.338928484836085,1.810389266273263,57496,-36554,Disp. 3
2744,244225,4070.4166666666665,3928.0,-36554,9505.75428990548,3338.25,21.960936731810666,1.757548046869506,57496,-36554,Disp. 3
2745,235038,3917.3,3856.0,-36554,9508.069570597496,3207.25,22.059385154821587,1.8022654714892943,57496,-36554,Disp. 3
2746,231406,3856.766666666667,3807.0,-36554,9497.115216535924,3122.5,22.22519116540156,1.8274300440697901,57496,-36554,Disp. 3
2747,240516,4008.6,3856.0,-36554,9521.15220416706,3043.75,21.850353931602974,1.7693139334715349,57496,-36554,Disp. 3
2748,237977,3966.2833333333333,3807.0,-36554,9525.304749947822,3207.25,21.840556303375674,1.7805686853779576,57496,-36554,Disp. 3
2749,234083,3901.383333333333,3807.0,-36554,9561.921803663661,3207.25,21.5170513665606,1.7743103484709988,57496,-36554,Disp. 3
2750,232759,3879.3166666666666,3807.0,-36554,9552.61036734075,3207.25,21.630264400779538,1.7854118408679256,57496,-36554,Disp. 3
2751,248688,4144.8,3856.0,-36554,9725.662645368975,3501.75,19.800336578520852,1.662591782703927,57496,-36554,Disp. 3
2752,231895,3864.9166666666665,3807.0,-36554,9916.370846012655,3351.25,18.373071096218546,1.5939189634856537,57496,-36554,Disp. 3
2753,231423,3857.05,3807.0,-36554,9916.987167934778,3351.25,18.37313629736262,1.5960681368246803,57496,-36554,Disp. 3
2754,232385,3873.0833333333335,3811.0,-36554,9917.756494000736,3351.25,18.355432261740443,1.5906953634229046,57496,-36554,Disp. 3
2755,228635,3810.5833333333335,3749.5,-36554,9912.915722005404,3266.5,18.440651639247857,1.6122506445715807,57496,-36554,Disp. 3
2756,231745,3862.4166666666665,3811.0,-36554,9910.631595415929,3122.5,18.424603030425292,1.5972970509919424,57496,-36554,Disp. 3
2757,226574,3776.233333333333,3811.0,-36554,9941.207711248775,3279.75,18.222015084032023,1.6054895274160421,57496,-36554,Disp. 3
2758,226067,3767.7833333333333,3811.0,-36554,9940.252073828055,3279.75,18.236081471977137,1.608557283556781,57496,-36554,Disp. 3
2759,245471,4091.1833333333334,3811.0,-36554,10284.776688975333,3364.5,15.596391914549622,1.4926043660332933,57496,-36554,Disp. 3
2760,235882,3931.366666666667,3811.0,-36554,10365.946441400742,3457.5,15.12900921060257,1.4897784143402617,57496,-36554,Disp. 3
2761,226679,3777.983333333333,3811.0,-36554,10458.932728212609,3915.25,14.600520858274061,1.4762179103177904,57496,-36554,Disp. 3
2762,226090,3768.1666666666665,3749.5,-36554,10458.86646184311,3915.25,14.606908118640265,1.479157964291221,57496,-36554,Disp. 3
2763,238711,3978.516666666667,3749.5,-36554,10592.676313108683,4219.75,13.647485432444801,1.3945792338957212,57496,-36554,Disp. 3
2764,235111,3918.516666666667,3749.5,-36554,10616.005837831384,5382.0,13.535632692544839,1.4001342397800125,57496,-36554,Disp. 3
2765,231825,3863.75,3749.5,-36554,10633.190051214839,5662.25,13.459703373830598,1.4076412790270085,57496,-36554,Disp. 3
2766,234920,3915.3333333333335,3811.0,-36554,10638.42781118457,6008.25,13.39804659266049,1.3907830536882642,57496,-36554,Disp. 3
2767,227410,3790.1666666666665,3749.5,-36554,10625.746391596738,5662.25,13.547771478769304,1.4304528677123773,57496,-36554,Disp. 3
2768,169229,2820.483333333333,3642.5,-36554,7962.599155100189,5929.25,10.05520520471753,-1.6038535950595332,24225,-36554,Disp. 3
2769,181261,3021.016666666667,3749.5,-36554,7928.46943677574,5648.25,10.45190108050525,-1.6859276937439707,24225,-36554,Disp. 3
2770,191391,3189.85,3811.0,-36554,7871.343616756343,5469.0,10.994892888637299,-1.7730635164444468,24225,-36554,Disp. 3
2771,180701,3011.6833333333334,3749.5,-36554,7760.039534434647,5302.25,11.589515218765822,-1.8173690304354844,24225,-36554,Disp. 3
2772,224241,3737.35,3811.0,-10972,5780.784900155377,4709.5,3.0030684186453596,0.83955725308952,24225,-10972,Disp. 3
2773,222423,3707.05,3811.0,-10972,5789.984146885589,4762.75,2.983681568097697,0.8501716013355455,24225,-10972,Disp. 3
2774,216689,3611.483333333333,3749.5,-10972,5762.175794009885,4596.0,3.1588230388571374,0.9056357089712234,24225,-10972,Disp. 3
2775,221100,3685.0,3749.5,-10972,5718.914674205889,4315.75,3.285521588239851,0.9018441785669484,24225,-10972,Disp. 3
2776,219042,3650.7,3749.5,-10972,5708.779947129314,4091.0,3.3540207145910244,0.9235264276656139,24225,-10972,Disp. 3
2777,222923,3715.383333333333,3811.0,-10972,5690.723894530934,3591.75,3.389770780179705,0.9010593065777358,24225,-10972,Disp. 3
2778,221002,3683.366666666667,3749.5,-10972,5693.314416903173,3591.75,3.3997982291593076,0.9169937260324728,24225,-10972,Disp. 3
2779,221885,3698.0833333333335,3811.0,-10972,5694.596494065755,3591.75,3.383813478873108,0.9084321888864754,24225,-10972,Disp. 3
2780,220027,3667.116666666667,3655.0,-10972,5691.679187130019,3591.75,3.41854085342333,0.9264234560467594,24225,-10972,Disp. 3
2781,216809,3613.483333333333,3414.5,2722,5685.056476000105,3460.5,3.486864839453323,0.9577429608398227,24225,-10972,Disp. 3
2782,224182,3736.366666666667,3655.0,2722,5660.550883434827,3364.5,3.5062201154641763,0.9149013468064576,24225,-10972,Disp. 3
2783,219953,3665.883333333333,3655.0,2722,5698.294493855206,3591.75,3.39161813889806,0.922431186025598,24225,-10972,Disp. 3
2784,218911,3648.516666666667,3655.0,2722,5695.576334259645,3591.75,3.4161812307868433,0.9329649841524125,24225,-10972,Disp. 3
2785,223896,3731.6,3655.0,2722,5757.961857510205,3620.75,3.115244935640028,0.8860720306647024,24225,-10972,Disp. 3
2786,223179,3719.65,3655.0,2722,5762.215445601234,3956.75,3.1050261520458817,0.8897328619127876,24225,-10972,Disp. 3
2787,217485,3624.75,3414.5,2722,5806.58225746539,4120.0,2.9930016518700326,0.9048784635758167,24225,-10972,Disp. 3
2788,217502,3625.0333333333333,3414.5,2722,5806.610869989501,4120.0,2.9926916244867123,0.9047151738648291,24225,-10972,Disp. 3
2789,229185,3819.75,3655.0,2722,5979.7935926766695,4482.5,2.408623516725607,0.83922153649942,24225,-10972,Disp. 3
2790,224200,3736.6666666666665,3655.0,2722,6033.9709011693285,4788.0,2.283022590342975,0.8389903185381772,24225,-10972,Disp. 3
2791,224769,3746.15,3655.0,2722,6031.462800970551,4788.0,2.28631248509708,0.8354952285006675,24225,-10972,Disp. 3
2792,223152,3719.2,3414.5,2722,6030.6683492779675,4788.0,2.30529218356232,0.8495997313233635,24225,-10972,Disp. 3
2793,217236,3620.6,3190.0,2722,6043.406049964355,5215.25,2.3223072208817475,0.8898260065147471,24225,-10972,Disp. 3
2794,219342,3655.7,3190.0,2722,6052.936523088804,5639.25,2.2667952260094943,0.8691485817117953,24225,-10972,Disp. 3
2795,222799,3713.3166666666666,3407.5,2722,6034.720064257728,4882.5,2.2948941041401434,0.8510684860177996,24225,-10972,Disp. 3
2796,221454,3690.9,3190.0,2722,6036.150116350542,4882.5,2.303355832970634,0.8618918006015582,24225,-10972,Disp. 3
2797,210226,3503.766666666667,3190.0,2722,5786.830681337002,4787.75,2.9027050926364297,0.8681270279247891,24225,-10972,Disp. 3
2798,207051,3450.85,2980.0,2722,5786.717306081961,4787.75,2.9376996588176234,0.8958341710350544,24225,-10972,Disp. 3
2799,217971,3632.85,3190.0,2722,5678.661410737271,4534.0,3.1793678978553035,0.9128741998106381,24225,-10972,Disp. 3
2800,214823,3580.383333333333,2980.0,2722,5678.80814092292,4534.0,3.2153747976687286,0.9407288357021512,24225,-10972,Disp. 3
2801,219375,3656.25,3026.0,2722,5638.705683390321,4370.75,3.3303720489570163,0.9327492223311059,24225,-10972,Disp. 3
2802,215522,3592.0333333333333,2907.0,2722,5632.258492619422,4267.75,3.405995762359113,0.9696267088300816,24225,-10972,Disp. 3
2803,218993,3649.883333333333,3026.0,2722,5641.81347540336,4370.75,3.3208535639607404,0.9348129660930482,24225,-10972,Disp. 3
2804,210957,3515.95,2907.0,2722,5589.519440321217,4267.75,3.6402882763950744,1.0120845180348301,24225,-10972,Disp. 3
2805,214054,3567.5666666666666,2907.0,2722,5563.78259748621,3941.75,3.720086028342649,1.005096785048493,24225,-10972,Disp. 3
2806,215149,3585.8166666666666,2907.0,2722,5566.22651746992,3941.75,3.6940471986417376,0.9938153627459061,24225,-10972,Disp. 3
2807,206570,3442.8333333333335,2791.5,2722,5509.401619871213,3727.5,4.063045692712993,1.0770779193517919,24225,-10972,Disp. 3
2808,209482,3491.366666666667,2907.0,2722,5507.501195878115,3727.5,4.032740633327352,1.0515245457676063,24225,-10972,Disp. 3
2809,212297,3538.2833333333333,2907.0,2722,5460.386334167353,3727.5,4.204196402818345,1.0793548547755283,24225,-10972,Disp. 3
2810,210079,3501.3166666666666,2907.0,2722,5442.697002473541,3586.0,4.328508342250268,1.1060021214022389,24225,-10972,Disp. 3
2811,198059,3300.983333333333,2907.0,2722,5104.919420309502,3586.0,5.409170766651252,1.0499417972909069,24225,-10972,Disp. 3
2812,214765,3579.4166666666665,3026.0,2722,4756.978717459389,3479.5,6.263559190360963,1.5916887936947546,24225,-6954,Disp. 3
2813,209410,3490.1666666666665,3026.0,2722,4820.496982489677,3738.0,5.944670662420018,1.552051970249509,24225,-6954,Disp. 3
2814,208024,3467.0666666666666,3026.0,2722,4817.365465623147,3738.0,6.000323316130753,1.5695983791471573,24225,-6954,Disp. 3
