time;TSrock;TSrasp;offset;device
185041689842;2358891202709801;38675362459360;-2320215840250441;192.168.1.175
186041911416;2358892202931375;38676362673902;-2320215840257473;192.168.1.175
187042123366;2358893203143325;38677362886334;-2320215840256991;192.168.1.175
188042336482;2358894203356441;38678363101412;-2320215840255029;192.168.1.175
189042551057;2358895203571016;38679363315268;-2320215840255748;192.168.1.175
190042765340;2358896203785299;38680363535030;-2320215840250269;192.168.1.175
191042986914;2358897204006873;38681363754386;-2320215840252487;192.168.1.175
192043203239;2358898204223198;38682363980573;-2320215840242625;192.168.1.175
193043429189;2358899204449148;38683364201762;-2320215840247386;192.168.1.175
194043654847;2358900204674806;38684364428745;-2320215840246061;192.168.1.175
195043879046;2358901204899005;38685364653320;-2320215840245685;192.168.1.175
196044102371;2358902205122330;38686364871397;-2320215840250933;192.168.1.175
197044317529;2358903205337488;38687365088249;-2320215840249239;192.168.1.175
198044535312;2358904205555271;38688365314047;-2320215840241224;192.168.1.175
199044762720;2358905205782679;38689365534675;-2320215840248004;192.168.1.175
200044981378;2358906206001337;38690365752694;-2320215840248643;192.168.1.175
201045197702;2358907206217661;38691365970380;-2320215840247281;192.168.1.175
202045416944;2358908206436903;38692366190565;-2320215840246338;192.168.1.175
203045636185;2358909206656144;38693366410434;-2320215840245710;192.168.1.175
204045855426;2358910206875385;38694366634005;-2320215840241380;192.168.1.175
205046081084;2358911207101043;38695366856337;-2320215840244706;192.168.1.175
206046300325;2358912207320284;38696367077946;-2320215840242338;192.168.1.175
207046520442;2358913207540401;38697367297722;-2320215840242679;192.168.1.175
208046738516;2358914207758475;38698367516774;-2320215840241701;192.168.1.175
209046960091;2358915207980050;38699367732456;-2320215840247594;192.168.1.175
210047181957;2358916208201916;38700367957267;-2320215840244649;192.168.1.175
211047397698;2358917208417657;38701368172040;-2320215840245617;192.168.1.175
212047613148;2358918208633107;38702368386203;-2320215840246904;192.168.1.175
213047826264;2358919208846223;38703368601328;-2320215840244895;192.168.1.175
214048042006;2358920209061965;38704368817842;-2320215840244123;192.168.1.175
215048300038;2358921209319997;38705369077855;-2320215840242142;192.168.1.175
216048519571;2358922209539530;38706369294516;-2320215840245014;192.168.1.175
217048733562;2358923209753521;38707369507547;-2320215840245974;192.168.1.175
218048945512;2358924209965471;38708369729188;-2320215840236283;192.168.1.175
219049165920;2358925210185879;38709369946793;-2320215840239086;192.168.1.175
220049383120;2358926210403079;38710370165045;-2320215840238034;192.168.1.175
221049602069;2358927210622028;38711370381758;-2320215840240270;192.168.1.175
222049827728;2358928210847687;38712370645974;-2320215840201713;192.168.1.175
223050135635;2358929211155594;38713370919150;-2320215840236444;192.168.1.175
224050361584;2358930211381543;38714371148326;-2320215840233217;192.168.1.175
225050586659;2358931211606618;38715371369375;-2320215840237243;192.168.1.175
226050809984;2358932211829943;38716371593827;-2320215840236116;192.168.1.175
227051028058;2358933212048017;38717371814780;-2320215840233237;192.168.1.175
228051248466;2358934212268425;38718372031641;-2320215840236784;192.168.1.175
229051465957;2358935212485916;38719372249482;-2320215840236434;192.168.1.175
230051684324;2358936212704283;38720372467268;-2320215840237015;192.168.1.175
231051900940;2358937212920899;38721372685404;-2320215840235495;192.168.1.175
232052117848;2358938213137807;38722372901652;-2320215840236155;192.168.1.175
233052333589;2358939213353548;38723373121882;-2320215840231666;192.168.1.175
234052553122;2358940213573081;38724373338870;-2320215840234211;192.168.1.175
235052770905;2358941213790864;38725373555653;-2320215840235211;192.168.1.175
236052985188;2358942214005147;38726373770474;-2320215840234673;192.168.1.175
237053200055;2358943214220014;38727373987609;-2320215840232405;192.168.1.175
238053417254;2358944214437213;38728374200411;-2320215840236802;192.168.1.175
239053629787;2358945214649746;38729374414490;-2320215840235256;192.168.1.175
240053842903;2358946214862862;38730374629754;-2320215840233108;192.168.1.175
241054058061;2358947215078020;38731374845461;-2320215840232559;192.168.1.175
242054273219;2358948215293178;38732375058262;-2320215840234916;192.168.1.175
243054487211;2358949215507170;38733375274452;-2320215840232718;192.168.1.175
244054700910;2358950215720869;38734375494695;-2320215840226174;192.168.1.175
245054922193;2358951215942152;38735375711661;-2320215840230491;192.168.1.175
246055146976;2358952216166935;38736375942663;-2320215840224272;192.168.1.175
247055373217;2358953216393176;38737376163184;-2320215840229992;192.168.1.175
248055589250;2358954216609209;38738376381482;-2320215840227727;192.168.1.175
249055806450;2358955216826409;38739376597984;-2320215840228425;192.168.1.175
250056022775;2358956217042734;38740376829966;-2320215840212768;192.168.1.175
251056255141;2358957217275100;38741377047226;-2320215840227874;192.168.1.175
252056470591;2358958217490550;38742377263041;-2320215840227509;192.168.1.175
253056688665;2358959217708624;38743377491282;-2320215840217342;192.168.1.175
254056927740;2358960217947699;38744377720578;-2320215840227121;192.168.1.175
255057144064;2358961218164023;38745377938002;-2320215840226021;192.168.1.175
256057360972;2358962218380931;38746378155465;-2320215840225466;192.168.1.175
257057580213;2358963218600172;38747378385057;-2320215840215115;192.168.1.175
258057814330;2358964218834289;38748378610741;-2320215840223548;192.168.1.175
259058032696;2358965219052655;38749378830739;-2320215840221916;192.168.1.175
260058252520;2358966219272479;38750379048459;-2320215840224020;192.168.1.175
261058471178;2358967219491137;38751379266697;-2320215840224440;192.168.1.175
262058686920;2358968219706879;38752379482454;-2320215840224425;192.168.1.175
263058901494;2358969219921453;38753379698562;-2320215840222891;192.168.1.175
264059126569;2358970220146528;38754379922114;-2320215840224414;192.168.1.175
265059338227;2358971220358186;38755380132184;-2320215840226002;192.168.1.175
266059553093;2358972220573052;38756380354272;-2320215840218780;192.168.1.175
267059775543;2358973220795502;38757380588102;-2320215840207400;192.168.1.175
268060075284;2358974221095243;38758380875967;-2320215840219276;192.168.1.175
